Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
533.4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.47415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.48495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.49885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.50105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.50335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.50685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.51245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.52315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.52505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.54705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.55055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.55255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.5607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.56495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.57345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.57545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.5819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.58795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.58985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.59215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.59845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.60075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.60705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.60915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
