Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
1541.8456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.85105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25,26.1,0
1541.85435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.85595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.85925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.86105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.86375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.86565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.86735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.87705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.88085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.88295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.88525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.2,25.1,26.1,0
1541.88735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.88905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.89095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.89265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25,26.1,0
1541.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25,26.1,0
1541.89785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.89965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.9019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25,25,26.1,0
1541.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.9058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.9075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25.1,25.1,26.1,0
1541.91085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380478,-2403777,0,0,0,0,25,25.1,26.1,0
